customer_id,age,income,employment_length,loan_amount,loan_term,interest_rate,credit_score,dti_ratio,existing_loans,previous_defaults,employment_type,education,marital_status,loan_purpose,loan_default
CUST-007183,70,26892.51,20,26638.63,48,14.12,385,0.5403,3,0,UNEMPLOYED,PHD,MARRIED,PERSONAL,1
CUST-007184,35,178115.32,17,84982.72,36,21.18,731,0.5011,2,0,RETIRED,PHD,MARRIED,HOME,1
CUST-007185,63,57419.91,22,21039.18,12,19.73,334,0.3001,5,0,SALARIED,MASTERS,MARRIED,PERSONAL,0
CUST-007186,27,31731.22,9,22025.98,12,22.75,843,0.0868,6,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-007187,67,181072.09,24,85561.18,36,19.06,422,0.1845,0,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,0
CUST-007188,60,182959.58,28,38144.86,48,23.86,590,0.3984,2,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-007189,48,31226.98,12,34525.35,48,16.43,740,0.6805,6,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,0
CUST-007190,41,184647.63,23,18755.21,60,22.11,455,0.2679,6,0,RETIRED,MASTERS,MARRIED,BUSINESS,0
CUST-007191,43,129523.46,14,44974.15,24,18.85,727,0.6224,0,0,UNEMPLOYED,MASTERS,MARRIED,EDUCATION,1
CUST-007192,46,175282.18,21,45697.79,12,23.66,319,0.4246,4,3,UNEMPLOYED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-007193,36,61384.08,?,6737.84,24,11.92,769,0.6317,5,0,SALARIED,HIGH_SCHOOL,SINGLE,EDUCATION,0
CUST-007194,36,54317.52,18,87892.38,48,7.52,449,0.2639,2,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-007195,45,130059.68,14,60463.77,60,14.50,766,0.2402,1,0,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-007196,31,21872.87,13,11425.04,12,5.34,592,0.5190,3,0,RETIRED,BACHELORS,DIVORCED,EDUCATION,0
CUST-007197,66,176218.37,1,32244.89,12,7.26,323,0.6900,4,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,0
CUST-007198,27,35544.00,9,76453.42,12,9.36,356,0.2035,6,0,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-007199,40,44083.11,15,54370.54,24,19.67,658,0.5846,2,0,SELF_EMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-007200,24,178445.04,6,8670.63,48,23.52,411,0.4908,5,2,SELF_EMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-007201,40,29948.35,20,79584.97,36,10.87,770,0.3604,5,0,SALARIED,PHD,MARRIED,EDUCATION,0
CUST-007202,39,143280.05,14,35506.00,24,20.17,725,0.1276,2,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-007203,54,154013.31,20,41785.11,24,13.61,421,0.4983,6,1,SELF_EMPLOYED,PHD,DIVORCED,AUTO,1
CUST-007204,60,191690.62,24,54149.64,60,22.07,416,0.1468,4,0,SELF_EMPLOYED,MASTERS,SINGLE,HOME,1
CUST-007205,57,112216.68,18,42487.38,12,12.31,715,0.4608,2,0,UNEMPLOYED,BACHELORS,DIVORCED,EDUCATION,1
CUST-007206,58,125378.31,28,4093.55,24,23.78,557,0.5153,5,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-007207,64,111362.80,7,62070.68,60,10.20,620,0.6624,2,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-007208,40,144688.74,22,59744.78,24,6.82,314,0.3220,3,0,SELF_EMPLOYED,MASTERS,MARRIED,PERSONAL,1
CUST-007209,35,52415.11,17,3972.53,60,22.61,462,0.6916,6,0,SALARIED,PHD,MARRIED,EDUCATION,1
CUST-007210,51,70118.89,4,29922.20,60,11.23,475,0.0591,5,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-007211,23,66354.74,5,57566.91,24,9.32,509,0.1322,5,0,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,0
CUST-007212,35,170027.92,0,53830.76,60,11.13,825,0.5194,6,0,SALARIED,HIGH_SCHOOL,SINGLE,HOME,0
CUST-007213,45,163539.44,27,82266.84,24,14.51,491,0.1709,2,0,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,0
CUST-007214,27,159032.26,7,19045.46,48,19.99,637,0.1977,0,0,UNEMPLOYED,MASTERS,MARRIED,AUTO,0
CUST-007215,24,81612.59,6,74600.18,36,9.49,544,0.0970,2,0,RETIRED,BACHELORS,SINGLE,PERSONAL,0
CUST-007216,64,124666.19,10,15994.16,36,13.55,488,0.3335,3,0,UNEMPLOYED,MASTERS,SINGLE,AUTO,1
CUST-007217,30,59459.36,1,63536.84,24,15.68,639,0.3533,6,0,SELF_EMPLOYED,MASTERS,DIVORCED,BUSINESS,1
CUST-007218,37,37783.81,1,26085.49,12,14.90,314,0.6180,0,0,UNEMPLOYED,PHD,SINGLE,AUTO,1
CUST-007219,44,77576.96,6,24724.25,60,8.66,345,0.2218,0,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-007220,45,130212.74,26,31653.96,12,14.02,730,0.4256,2,0,RETIRED,MASTERS,MARRIED,EDUCATION,0
CUST-007221,30,143564.61,4,38137.55,24,5.34,758,0.5964,2,0,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-007222,22,147821.77,4,42007.99,48,11.04,506,0.3043,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,1
CUST-007223,60,45189.14,9,78778.02,48,10.71,726,0.2540,5,0,RETIRED,MASTERS,SINGLE,BUSINESS,0
CUST-007224,28,75327.72,10,45578.27,12,14.09,555,0.3719,1,0,SELF_EMPLOYED,PHD,SINGLE,BUSINESS,0
CUST-007225,46,154855.60,27,25607.48,48,21.90,348,0.4175,1,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-007226,64,94879.18,11,49224.00,36,12.89,581,0.2487,3,0,RETIRED,BACHELORS,MARRIED,PERSONAL,0
CUST-007227,47,106480.93,15,61592.60,12,20.28,753,0.6870,4,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,1
CUST-007228,58,111468.88,33,37618.27,12,18.84,437,0.6217,4,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-007229,56,95385.38,27,50179.97,48,14.23,782,0.2122,6,0,SELF_EMPLOYED,BACHELORS,SINGLE,PERSONAL,0
CUST-007230,65,80429.47,25,25913.36,12,18.80,552,0.4062,0,0,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-007231,65,42396.19,8,46119.64,48,22.73,569,0.3801,0,0,SALARIED,HIGH_SCHOOL,SINGLE,HOME,0
CUST-007232,34,171544.84,16,24267.73,48,5.67,388,0.4307,6,0,UNEMPLOYED,MASTERS,MARRIED,EDUCATION,0
CUST-007233,67,137828.71,24,7734.75,48,5.80,759,0.4613,3,2,RETIRED,PHD,SINGLE,BUSINESS,1
CUST-007234,36,189453.67,16,23732.91,36,22.51,849,0.5253,5,0,SELF_EMPLOYED,MASTERS,MARRIED,EDUCATION,0
CUST-007235,49,112928.36,22,70686.36,24,22.44,449,0.4252,1,0,SALARIED,BACHELORS,DIVORCED,EDUCATION,1
CUST-007236,55,?,27,89873.63,48,24.50,332,0.3617,5,0,SALARIED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-007237,47,177222.84,29,21936.68,24,13.80,448,0.5955,0,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-007238,48,155728.90,28,20202.59,12,24.22,604,0.4560,2,0,SALARIED,HIGH_SCHOOL,MARRIED,BUSINESS,1
CUST-007239,36,144480.18,8,7987.74,12,16.50,439,0.3423,3,0,SALARIED,PHD,DIVORCED,HOME,0
CUST-007240,45,78109.14,27,38464.08,36,17.80,306,0.5912,5,0,SALARIED,PHD,DIVORCED,PERSONAL,0
CUST-007241,24,77184.56,6,68045.90,36,13.85,345,0.4338,1,0,SALARIED,PHD,DIVORCED,HOME,0
CUST-007242,52,35403.84,8,22419.64,48,8.87,549,0.5295,0,0,SALARIED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-007243,54,121520.63,17,53200.88,60,18.50,848,0.1478,0,0,SELF_EMPLOYED,PHD,SINGLE,AUTO,0
CUST-007244,46,92522.95,28,9604.86,60,18.15,778,0.5172,2,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-007245,68,73759.79,8,14803.30,60,16.21,384,0.1579,4,0,SELF_EMPLOYED,BACHELORS,DIVORCED,PERSONAL,0
CUST-007246,33,25877.32,13,89551.81,48,22.43,601,0.3609,6,0,UNEMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-007247,42,122684.69,24,38236.10,12,10.73,649,0.2603,6,0,SALARIED,BACHELORS,SINGLE,HOME,1
CUST-007248,43,84268.89,7,7102.02,36,16.96,419,0.2446,6,0,RETIRED,MASTERS,DIVORCED,HOME,1
CUST-007249,67,154159.65,18,31555.91,48,5.56,596,0.6612,0,0,SALARIED,BACHELORS,SINGLE,HOME,0
CUST-007250,51,25091.48,18,15800.79,48,16.52,682,0.5702,2,0,UNEMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-007251,53,187578.51,29,35422.21,36,21.73,557,0.3071,3,0,SALARIED,BACHELORS,SINGLE,BUSINESS,0
CUST-007252,42,148552.07,1,56228.56,60,8.35,579,0.1166,0,0,RETIRED,BACHELORS,SINGLE,HOME,0
CUST-007253,23,137029.67,5,5864.14,36,7.65,541,0.6878,5,0,RETIRED,BACHELORS,SINGLE,HOME,0
CUST-007254,47,64507.96,8,15916.47,48,14.06,375,0.6144,1,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,1
CUST-007255,40,94684.03,22,36840.51,60,23.95,622,0.3121,4,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-007256,32,66025.16,14,7861.06,36,20.08,640,0.3646,1,0,RETIRED,BACHELORS,MARRIED,AUTO,1
CUST-007257,47,125302.10,29,7653.32,12,20.84,762,0.5195,4,0,SALARIED,PHD,MARRIED,EDUCATION,1
CUST-007258,50,126354.31,21,60108.09,48,13.82,401,0.2452,0,0,SALARIED,MASTERS,SINGLE,EDUCATION,0
CUST-007259,67,92903.30,21,42634.30,36,18.60,591,0.2163,0,0,UNEMPLOYED,BACHELORS,SINGLE,EDUCATION,1
CUST-007260,64,187076.64,26,65947.15,60,5.48,567,0.3162,5,0,UNEMPLOYED,MASTERS,DIVORCED,BUSINESS,0
CUST-007261,23,45442.21,5,36710.43,24,8.68,456,0.3633,2,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-007262,46,63685.27,18,47850.69,60,15.78,735,0.5694,5,0,SALARIED,BACHELORS,MARRIED,AUTO,0
CUST-007263,48,145732.63,14,38917.06,48,24.20,502,0.4515,6,1,SALARIED,MASTERS,SINGLE,AUTO,1
CUST-007264,69,148843.16,32,30007.97,12,12.30,769,0.1890,6,0,SALARIED,BACHELORS,DIVORCED,EDUCATION,0
CUST-007265,57,31284.72,8,16009.10,60,7.20,447,0.1919,1,0,SELF_EMPLOYED,PHD,MARRIED,HOME,1
CUST-007266,27,164002.53,9,28281.47,48,6.79,739,0.0984,3,0,SALARIED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-007267,64,45884.94,12,77756.09,48,10.78,636,0.5673,2,0,RETIRED,BACHELORS,SINGLE,BUSINESS,0
CUST-007268,58,157745.50,8,83199.17,36,13.12,822,0.2808,0,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-007269,31,60173.98,13,53154.41,60,24.82,636,0.6144,5,2,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,1
CUST-007270,42,41367.57,0,29531.09,60,17.13,784,0.2915,6,0,UNEMPLOYED,PHD,SINGLE,PERSONAL,1
CUST-007271,70,36818.83,12,74677.65,12,8.88,463,0.6999,1,2,SALARIED,BACHELORS,SINGLE,PERSONAL,1
CUST-007272,66,190322.16,23,79291.08,24,21.99,813,0.4044,0,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-007273,40,129795.22,?,79769.18,48,8.11,753,0.4167,2,0,SELF_EMPLOYED,BACHELORS,DIVORCED,AUTO,0
CUST-007274,47,42251.07,8,68110.20,60,12.72,752,0.6892,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,HOME,0
CUST-007275,27,109078.81,9,62960.49,12,21.79,435,0.2473,1,0,RETIRED,BACHELORS,SINGLE,BUSINESS,1
CUST-007276,47,107011.81,29,36297.78,48,7.06,665,0.3551,2,0,SALARIED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-007277,64,177699.60,27,57060.33,48,17.49,694,0.3751,3,0,SELF_EMPLOYED,MASTERS,DIVORCED,AUTO,0
CUST-007278,29,75306.06,11,63811.41,48,23.95,504,0.5908,6,0,UNEMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-007279,53,156820.40,32,66860.56,36,15.55,525,0.3817,1,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-007280,64,104221.82,28,70987.72,24,17.36,459,0.3650,3,0,SALARIED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-007281,51,46230.95,31,68773.54,60,14.93,?,0.1056,0,2,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-007282,44,119475.53,18,59575.56,48,8.85,717,0.5851,5,0,SELF_EMPLOYED,PHD,DIVORCED,PERSONAL,0
CUST-007283,53,110297.93,14,9701.01,24,21.34,642,0.4215,6,0,SELF_EMPLOYED,MASTERS,DIVORCED,BUSINESS,0
CUST-007284,36,196066.59,18,7006.78,36,8.64,484,0.5650,1,0,UNEMPLOYED,PHD,MARRIED,HOME,1
CUST-007285,27,127293.23,7,9648.19,60,21.70,533,0.1408,4,2,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,1
CUST-007286,55,76302.13,29,21332.80,48,5.95,383,0.5080,2,0,SELF_EMPLOYED,MASTERS,DIVORCED,AUTO,0
CUST-007287,27,?,9,80305.33,60,16.72,348,0.1272,4,0,SALARIED,BACHELORS,DIVORCED,AUTO,1
CUST-007288,69,170178.24,11,10537.45,12,19.82,539,0.2943,6,0,SALARIED,MASTERS,DIVORCED,AUTO,1
CUST-007289,54,?,0,75965.26,36,23.43,654,0.6131,5,0,RETIRED,PHD,SINGLE,HOME,0
CUST-007290,55,188051.34,16,17272.59,36,22.39,819,0.2862,1,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,1
CUST-007291,30,52424.99,4,84519.85,60,21.84,793,0.2220,5,0,SALARIED,BACHELORS,DIVORCED,HOME,0
CUST-007292,39,145508.54,21,72618.61,12,10.30,636,0.2077,6,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-007293,33,179307.49,15,46478.64,36,16.30,510,0.3219,6,0,RETIRED,PHD,SINGLE,EDUCATION,1
CUST-007294,32,128016.67,14,80583.58,12,22.50,636,0.4239,1,2,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-007295,49,158435.56,22,45212.62,24,11.15,774,0.2365,6,1,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,1
CUST-007296,53,142616.90,19,37578.65,36,7.37,516,0.2660,2,0,SALARIED,PHD,MARRIED,BUSINESS,1
CUST-007297,63,64373.03,9,66450.77,48,6.59,603,0.0905,4,0,RETIRED,MASTERS,DIVORCED,HOME,0
CUST-007298,53,84730.87,23,28499.17,48,17.04,574,0.1890,4,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-007299,36,110922.54,7,65904.83,48,7.58,571,0.1670,4,0,SELF_EMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-007300,46,18188.57,17,3892.64,24,5.43,307,0.5043,3,0,RETIRED,BACHELORS,DIVORCED,EDUCATION,0
CUST-007301,50,183105.13,7,59940.07,36,13.29,599,0.3828,4,0,RETIRED,BACHELORS,DIVORCED,PERSONAL,1
CUST-007302,26,22017.43,8,44631.86,36,9.22,736,0.4096,1,1,SALARIED,HIGH_SCHOOL,SINGLE,EDUCATION,1
CUST-007303,38,87913.55,20,57983.36,48,20.26,529,0.2834,6,0,SALARIED,BACHELORS,SINGLE,PERSONAL,1
CUST-007304,22,110122.80,4,13433.51,60,23.06,530,0.5503,2,0,SALARIED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-007305,47,22364.15,8,70405.44,48,24.66,349,0.5308,5,0,SALARIED,MASTERS,MARRIED,BUSINESS,1
CUST-007306,53,41240.37,3,77171.90,12,23.89,493,0.0572,1,0,SALARIED,BACHELORS,DIVORCED,AUTO,0
CUST-007307,46,43751.44,9,43971.46,24,20.77,497,0.0821,1,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,0
CUST-007308,51,116578.32,2,77037.89,24,12.74,348,0.3752,2,0,RETIRED,PHD,MARRIED,EDUCATION,1
CUST-007309,37,179939.65,13,33478.17,48,6.89,686,0.6170,2,0,UNEMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-007310,64,109131.74,9,89813.25,24,12.53,647,0.5762,0,0,RETIRED,BACHELORS,MARRIED,HOME,0
CUST-007311,25,120238.96,7,33593.73,60,20.17,579,0.3205,0,0,SALARIED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-007312,43,147528.11,23,48141.24,60,18.67,623,0.3073,4,0,RETIRED,MASTERS,DIVORCED,BUSINESS,1
CUST-007313,52,138560.48,13,49506.91,24,8.64,382,0.5446,5,0,UNEMPLOYED,PHD,DIVORCED,BUSINESS,1
CUST-007314,22,133131.65,4,40882.07,36,12.87,416,0.4557,2,0,SALARIED,MASTERS,DIVORCED,HOME,0
CUST-007315,59,198933.44,26,13406.58,60,12.93,344,0.6773,3,0,SALARIED,PHD,MARRIED,HOME,1
CUST-007316,47,146105.09,29,34434.43,12,11.81,786,0.5505,6,0,SELF_EMPLOYED,PHD,MARRIED,AUTO,0
CUST-007317,28,105098.92,10,14723.99,12,24.04,714,0.6527,5,0,UNEMPLOYED,PHD,SINGLE,HOME,0
CUST-007318,67,134523.00,34,30581.90,24,12.81,664,0.2094,6,0,SALARIED,BACHELORS,DIVORCED,BUSINESS,0
CUST-007319,42,187345.50,1,75488.36,48,5.39,644,0.4359,2,0,RETIRED,MASTERS,DIVORCED,HOME,0
CUST-007320,25,106810.15,5,44831.56,48,12.09,405,0.3957,3,0,SALARIED,MASTERS,MARRIED,BUSINESS,1
CUST-007321,25,188636.30,7,73578.05,12,15.10,770,0.4792,3,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-007322,43,67892.26,10,54702.68,48,8.22,645,0.4596,1,0,RETIRED,PHD,SINGLE,PERSONAL,1
CUST-007323,32,51778.59,4,35367.66,60,22.17,650,0.4211,3,0,UNEMPLOYED,MASTERS,SINGLE,HOME,1
CUST-007324,50,189505.43,30,78189.29,12,24.33,710,0.5916,2,3,RETIRED,BACHELORS,SINGLE,PERSONAL,1
CUST-007325,40,46247.97,2,28125.94,48,18.58,322,0.4388,2,0,UNEMPLOYED,MASTERS,SINGLE,HOME,0
CUST-007326,67,95870.38,20,32520.94,24,24.01,313,0.6488,3,0,SELF_EMPLOYED,BACHELORS,DIVORCED,BUSINESS,1
CUST-007327,44,174568.02,26,18351.19,24,13.58,666,0.5067,2,0,SELF_EMPLOYED,PHD,MARRIED,PERSONAL,1
CUST-007328,46,39692.64,26,88716.15,60,24.49,794,0.5483,0,0,UNEMPLOYED,PHD,DIVORCED,BUSINESS,1
CUST-007329,69,28217.80,23,56953.92,48,10.40,370,0.4440,2,0,RETIRED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-007330,28,139612.02,6,13496.12,36,10.27,431,0.2647,2,0,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-007331,55,130969.99,29,51548.35,24,10.57,404,0.6316,6,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,0
CUST-007332,30,33725.47,12,25252.08,24,10.11,514,0.4640,0,2,SALARIED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-007333,59,39861.05,0,64601.58,12,14.04,399,0.4405,0,0,SELF_EMPLOYED,MASTERS,MARRIED,HOME,1
CUST-007334,42,196516.13,16,16939.06,48,8.03,645,0.4973,6,1,RETIRED,MASTERS,MARRIED,AUTO,1
CUST-007335,37,110979.04,19,58828.03,60,24.77,401,0.3063,5,0,SELF_EMPLOYED,MASTERS,SINGLE,EDUCATION,1
CUST-007336,34,24048.84,16,12300.52,24,13.85,496,0.2968,4,0,RETIRED,PHD,DIVORCED,HOME,0
CUST-007337,69,68740.33,27,81147.17,36,20.17,653,0.1590,5,0,RETIRED,PHD,MARRIED,EDUCATION,1
CUST-007338,48,162110.40,2,19676.85,60,14.63,624,0.2944,3,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,0
CUST-007339,26,141762.66,5,55941.28,24,24.83,532,0.5861,5,0,RETIRED,MASTERS,SINGLE,EDUCATION,1
CUST-007340,40,60489.22,22,54625.30,24,22.01,502,0.6637,5,1,SELF_EMPLOYED,BACHELORS,DIVORCED,BUSINESS,1
CUST-007341,69,51441.13,25,42330.78,12,16.98,592,0.5160,6,0,RETIRED,PHD,DIVORCED,EDUCATION,1
CUST-007342,29,166376.92,11,16819.73,24,7.18,725,0.3774,5,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-007343,24,61682.08,6,37499.12,36,21.15,612,0.0966,6,3,SALARIED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-007344,62,137519.85,2,79514.93,48,24.29,548,0.2858,6,0,SALARIED,PHD,DIVORCED,HOME,1
CUST-007345,46,25845.26,21,29016.66,48,18.74,345,0.4464,2,2,UNEMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-007346,46,29773.90,28,19503.08,36,16.65,329,0.6875,4,0,SALARIED,PHD,SINGLE,PERSONAL,1
CUST-007347,67,168093.35,34,3216.32,12,18.26,376,0.2869,3,0,SALARIED,PHD,MARRIED,PERSONAL,1
CUST-007348,59,159038.30,13,14581.02,12,10.92,805,0.5099,5,0,SALARIED,MASTERS,SINGLE,EDUCATION,1
CUST-007349,48,172934.09,26,51343.35,36,10.40,622,0.3374,1,0,UNEMPLOYED,PHD,SINGLE,HOME,0
CUST-007350,69,137658.58,24,15723.65,48,12.71,592,0.4829,1,0,SALARIED,PHD,SINGLE,EDUCATION,1
CUST-007351,67,58307.21,20,8256.38,12,24.25,744,0.0619,1,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,0
CUST-007352,30,97900.98,12,72212.12,24,20.07,688,0.1757,0,0,SELF_EMPLOYED,PHD,SINGLE,HOME,0
CUST-007353,30,77850.80,12,31953.54,36,23.10,770,0.4373,0,0,SELF_EMPLOYED,BACHELORS,MARRIED,PERSONAL,0
CUST-007354,48,195378.18,26,11942.47,48,9.21,451,0.5651,5,0,UNEMPLOYED,BACHELORS,DIVORCED,PERSONAL,1
CUST-007355,44,160746.17,17,72044.28,60,13.81,567,0.2608,2,0,SALARIED,PHD,DIVORCED,EDUCATION,0
CUST-007356,49,58359.52,21,67162.62,36,20.11,804,0.4969,5,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-007357,41,29495.13,19,89902.13,60,12.36,373,0.6671,3,0,RETIRED,BACHELORS,SINGLE,EDUCATION,0
CUST-007358,61,20541.57,6,12007.18,12,7.93,513,0.1884,4,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,0
CUST-007359,36,24365.80,18,19342.64,60,9.25,635,0.4509,6,3,UNEMPLOYED,MASTERS,MARRIED,AUTO,1
CUST-007360,23,31005.58,5,61056.31,12,20.02,800,0.1352,2,0,RETIRED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-007361,45,61210.54,27,27416.30,12,23.46,785,0.5160,5,0,RETIRED,MASTERS,SINGLE,PERSONAL,1
CUST-007362,61,134868.44,3,50042.72,60,12.95,332,0.6471,3,0,SALARIED,BACHELORS,MARRIED,EDUCATION,0
CUST-007363,52,78879.40,10,73323.94,36,16.25,583,0.1132,5,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-007364,26,121235.91,3,51254.39,60,7.25,737,0.2832,0,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-007365,49,186281.30,29,62982.39,24,18.05,846,0.5725,5,0,SALARIED,PHD,MARRIED,AUTO,0
CUST-007366,40,27959.34,22,40253.33,48,14.50,305,0.0892,4,2,SALARIED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-007367,24,123345.64,6,15507.67,12,23.58,838,0.2303,3,3,SALARIED,PHD,MARRIED,BUSINESS,1
CUST-007368,69,145209.34,31,22919.49,48,16.50,706,0.4760,5,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-007369,47,87423.90,8,85330.32,24,13.91,721,0.5384,4,0,RETIRED,BACHELORS,SINGLE,BUSINESS,1
CUST-007370,24,64590.30,6,46431.42,60,8.84,343,0.0567,4,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,1
CUST-007371,39,29140.74,15,13915.35,48,19.54,464,0.6267,6,3,RETIRED,MASTERS,MARRIED,BUSINESS,1
CUST-007372,35,149052.58,?,80757.03,48,21.55,617,0.4776,3,0,UNEMPLOYED,MASTERS,SINGLE,HOME,1
CUST-007373,39,168273.58,14,4228.93,48,7.90,351,0.3972,6,2,SELF_EMPLOYED,BACHELORS,DIVORCED,PERSONAL,1
CUST-007374,35,24653.05,17,35550.71,36,6.64,631,0.1958,3,0,SALARIED,MASTERS,SINGLE,EDUCATION,0
CUST-007375,65,124950.15,29,22858.73,36,23.90,799,0.1620,0,2,RETIRED,PHD,SINGLE,BUSINESS,1
CUST-007376,69,66539.86,15,18226.42,12,7.42,800,0.1912,2,0,RETIRED,HIGH_SCHOOL,SINGLE,BUSINESS,1
CUST-007377,44,102355.49,26,13407.51,36,23.34,436,0.3846,6,0,SELF_EMPLOYED,BACHELORS,SINGLE,AUTO,0
CUST-007378,37,114509.84,19,3091.45,36,13.98,411,0.2327,5,0,SALARIED,BACHELORS,MARRIED,EDUCATION,0
CUST-007379,52,143071.28,8,27134.31,12,6.16,354,0.5636,2,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-007380,41,174812.54,23,14413.84,36,16.13,437,0.5526,4,0,UNEMPLOYED,PHD,SINGLE,BUSINESS,1
CUST-007381,38,53841.29,1,47754.21,36,9.83,783,0.4750,6,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,1
CUST-007382,51,124368.57,21,78164.00,12,11.91,447,0.1677,3,3,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-007383,22,65575.89,4,84137.96,36,11.89,318,0.1174,0,0,SELF_EMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-007384,58,163497.23,34,64140.78,60,23.26,754,0.3718,6,0,RETIRED,BACHELORS,DIVORCED,AUTO,0
CUST-007385,59,87403.21,10,78034.77,24,14.76,586,0.1027,2,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-007386,59,88050.91,28,31175.36,48,21.94,436,0.4721,6,0,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,1
